,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity
940,0.578,0.332,10.0,-11.654,0.0,0.672,0.697,0.0,0.101,0.735,82.309,audio_features,23dxdd9RZJrhzpz5yGZmpm,spotify:track:23dxdd9RZJrhzpz5yGZmpm,https://api.spotify.com/v1/tracks/23dxdd9RZJrhzpz5yGZmpm,https://api.spotify.com/v1/audio-analysis/23dxdd9RZJrhzpz5yGZmpm,226602.0,4.0,67,False,['Khalid'],"[['alternative r&b', 'pop']]",[84],[94]
941,0.864,0.39,11.0,-7.438,0.0,0.0392,0.502,4.81e-05,0.127,0.811,103.948,audio_features,5jd6XPyXSY4jQVG3SlXP1b,spotify:track:5jd6XPyXSY4jQVG3SlXP1b,https://api.spotify.com/v1/tracks/5jd6XPyXSY4jQVG3SlXP1b,https://api.spotify.com/v1/audio-analysis/5jd6XPyXSY4jQVG3SlXP1b,212253.0,4.0,0,False,"['Ayotemi', 'Jah True']","[[], []]","[0, 0]","[36, 23]"
942,0.728,0.643,9.0,-4.432,1.0,0.195,0.589,0.0,0.0592,0.925,160.907,audio_features,7DNXWL3Go0Ke8Muv48WHYg,spotify:track:7DNXWL3Go0Ke8Muv48WHYg,https://api.spotify.com/v1/tracks/7DNXWL3Go0Ke8Muv48WHYg,https://api.spotify.com/v1/audio-analysis/7DNXWL3Go0Ke8Muv48WHYg,175358.0,4.0,50,False,['Vampire Weekend'],"[['baroque pop', 'indie pop', 'indie rock', 'modern rock', 'rock']]",[73],[74]
943,0.572,0.209,8.0,-10.413,1.0,0.0313,0.765,0.0,0.356,0.446,80.069,audio_features,5GUYJTQap5F3RDQiCOJhrS,spotify:track:5GUYJTQap5F3RDQiCOJhrS,https://api.spotify.com/v1/tracks/5GUYJTQap5F3RDQiCOJhrS,https://api.spotify.com/v1/audio-analysis/5GUYJTQap5F3RDQiCOJhrS,249668.0,4.0,40,False,['RAY BLK'],"[['electra', 'uk contemporary r&b']]",[53],[56]
944,0.666,0.39,5.0,-8.575,1.0,0.0838,0.272,9.39e-06,0.111,0.325,113.866,audio_features,3cQmqM0awej9iAESjhKrI9,spotify:track:3cQmqM0awej9iAESjhKrI9,https://api.spotify.com/v1/tracks/3cQmqM0awej9iAESjhKrI9,https://api.spotify.com/v1/audio-analysis/3cQmqM0awej9iAESjhKrI9,209885.0,4.0,73,False,[],[],[87],[]
945,0.84,0.305,4.0,-10.017,0.0,0.0572,0.179,0.0423,0.0873,0.233,112.641,audio_features,4CurcpICINxeWIbD6dUOBt,spotify:track:4CurcpICINxeWIbD6dUOBt,https://api.spotify.com/v1/tracks/4CurcpICINxeWIbD6dUOBt,https://api.spotify.com/v1/audio-analysis/4CurcpICINxeWIbD6dUOBt,430800.0,3.0,64,False,['Sabrina Claudio'],"[['alternative r&b', 'indie r&b', 'pop']]",[65],[73]
946,0.597,0.291,1.0,-13.483,0.0,0.0576,0.255,1.9e-05,0.108,0.09,87.082,audio_features,6KluBT5Zthyzk6sBwqAcso,spotify:track:6KluBT5Zthyzk6sBwqAcso,https://api.spotify.com/v1/tracks/6KluBT5Zthyzk6sBwqAcso,https://api.spotify.com/v1/audio-analysis/6KluBT5Zthyzk6sBwqAcso,200195.0,4.0,0,False,"[""D'Angelo""]","[['alternative r&b', 'funk', 'hip hop', 'indie soul', 'neo soul', 'soul']]",[0],[68]
947,0.567,0.199,9.0,-9.601,1.0,0.101,0.905,0.0,0.131,0.329,83.827,audio_features,3PbV3ocgAp3Xn0omGFC0cG,spotify:track:3PbV3ocgAp3Xn0omGFC0cG,https://api.spotify.com/v1/tracks/3PbV3ocgAp3Xn0omGFC0cG,https://api.spotify.com/v1/audio-analysis/3PbV3ocgAp3Xn0omGFC0cG,135707.0,5.0,60,False,['H.E.R.'],[['pop']],[60],[83]
948,0.532,0.658,3.0,-8.223,1.0,0.0353,0.533,0.000749,0.145,0.678,162.947,audio_features,3ZbPMcAQJS0oi6kjy4qBMf,spotify:track:3ZbPMcAQJS0oi6kjy4qBMf,https://api.spotify.com/v1/tracks/3ZbPMcAQJS0oi6kjy4qBMf,https://api.spotify.com/v1/audio-analysis/3ZbPMcAQJS0oi6kjy4qBMf,267933.0,4.0,66,True,['Rex Orange County'],"[['bedroom pop', 'indie r&b', 'pop']]",[75],[82]
949,0.487,0.366,8.0,-9.405,0.0,0.0531,0.241,0.0,0.126,0.161,68.191,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187.0,5.0,0,True,['Snoh Aalegra'],"[['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'scandinavian r&b', 'swedish soul']]","[0, 0]",[71]
950,0.622,0.532,0.0,-7.143,1.0,0.128,0.269,5.37e-05,0.158,0.364,76.459,audio_features,5fQBa4wkmq28xpSLOQ202K,spotify:track:5fQBa4wkmq28xpSLOQ202K,https://api.spotify.com/v1/tracks/5fQBa4wkmq28xpSLOQ202K,https://api.spotify.com/v1/audio-analysis/5fQBa4wkmq28xpSLOQ202K,253587.0,4.0,75,True,['SZA'],"[['pop', 'pop rap', 'rap']]",[82],[83]
951,0.514,0.506,10.0,-7.095,0.0,0.28,0.402,2.56e-05,0.191,0.312,88.044,audio_features,3nXrCAE44KlevAkQB2XWcN,spotify:track:3nXrCAE44KlevAkQB2XWcN,https://api.spotify.com/v1/tracks/3nXrCAE44KlevAkQB2XWcN,https://api.spotify.com/v1/audio-analysis/3nXrCAE44KlevAkQB2XWcN,166998.0,4.0,62,True,['SZA'],"[['pop', 'pop rap', 'rap']]",[82],[83]
952,0.528,0.523,7.0,-4.82,1.0,0.0523,0.833,1.53e-06,0.103,0.692,93.06,audio_features,0bxmVPKnEopTyuMMkaTvUb,spotify:track:0bxmVPKnEopTyuMMkaTvUb,https://api.spotify.com/v1/tracks/0bxmVPKnEopTyuMMkaTvUb,https://api.spotify.com/v1/audio-analysis/0bxmVPKnEopTyuMMkaTvUb,185979.0,4.0,70,False,['Teyana Taylor'],"[['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'urban contemporary']]",[72],[76]
953,0.696,0.463,7.0,-8.562,1.0,0.126,0.824,0.0,0.104,0.53,81.35,audio_features,6NqbN00vLmWfrQSx2wjD4z,spotify:track:6NqbN00vLmWfrQSx2wjD4z,https://api.spotify.com/v1/tracks/6NqbN00vLmWfrQSx2wjD4z,https://api.spotify.com/v1/audio-analysis/6NqbN00vLmWfrQSx2wjD4z,174200.0,4.0,66,True,['Teyana Taylor'],"[['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'urban contemporary']]",[72],[76]
954,0.292,0.567,3.0,-4.191,1.0,0.0416,0.112,1.01e-06,0.119,0.392,153.199,audio_features,62uuztuThFtrMuigPgbGuR,spotify:track:62uuztuThFtrMuigPgbGuR,https://api.spotify.com/v1/tracks/62uuztuThFtrMuigPgbGuR,https://api.spotify.com/v1/audio-analysis/62uuztuThFtrMuigPgbGuR,120627.0,3.0,56,True,"['Teyana Taylor', 'Kanye West']","[['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'urban contemporary'], ['chicago rap', 'rap']]","[72, 72]","[76, 93]"
955,0.421,0.0952,6.0,-12.561,1.0,0.0479,0.931,0.000201,0.126,0.0773,109.698,audio_features,34xTFwjPQ1dC6uJmleno7x,spotify:track:34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/tracks/34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/audio-analysis/34xTFwjPQ1dC6uJmleno7x,177922.0,4.0,0,True,['Rihanna'],"[['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']]",[2],[92]
956,0.784,0.521,1.0,-8.217,0.0,0.0529,0.323,0.000283,0.0518,0.682,78.456,audio_features,7t4ihBlcMdkyUeO6W1DfYH,spotify:track:7t4ihBlcMdkyUeO6W1DfYH,https://api.spotify.com/v1/tracks/7t4ihBlcMdkyUeO6W1DfYH,https://api.spotify.com/v1/audio-analysis/7t4ihBlcMdkyUeO6W1DfYH,180435.0,3.0,74,False,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[87],[87]
957,0.638,0.38,5.0,-7.648,1.0,0.0458,0.0355,0.00126,0.191,0.38,138.132,audio_features,5tzc794n0sGzBzzGWd6etL,spotify:track:5tzc794n0sGzBzzGWd6etL,https://api.spotify.com/v1/tracks/5tzc794n0sGzBzzGWd6etL,https://api.spotify.com/v1/audio-analysis/5tzc794n0sGzBzzGWd6etL,210416.0,4.0,60,False,['Jenevieve'],"[['alternative r&b', 'indie r&b', 'lo-fi chill']]",[56],[50]
958,0.398,0.178,7.0,-18.658,1.0,0.332,0.975,0.854,0.354,0.478,171.202,audio_features,5emwswaen1X1XEC21R8b8C,spotify:track:5emwswaen1X1XEC21R8b8C,https://api.spotify.com/v1/tracks/5emwswaen1X1XEC21R8b8C,https://api.spotify.com/v1/audio-analysis/5emwswaen1X1XEC21R8b8C,88187.0,3.0,40,False,['Victoria Monét'],"[['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop']]",[53],[69]
959,0.71,0.359,1.0,-10.925,1.0,0.0281,0.754,0.228,0.0894,0.434,109.989,audio_features,5uuWDZStMaeGI6RoaXGct1,spotify:track:5uuWDZStMaeGI6RoaXGct1,https://api.spotify.com/v1/tracks/5uuWDZStMaeGI6RoaXGct1,https://api.spotify.com/v1/audio-analysis/5uuWDZStMaeGI6RoaXGct1,217636.0,3.0,29,False,['Cailin Russo'],[['la pop']],[47],[62]
960,0.793,0.203,5.0,-11.305,1.0,0.0785,0.751,0.839,0.102,0.652,92.999,audio_features,1gg6tt3MQ1YiGVlRXUbqDZ,spotify:track:1gg6tt3MQ1YiGVlRXUbqDZ,https://api.spotify.com/v1/tracks/1gg6tt3MQ1YiGVlRXUbqDZ,https://api.spotify.com/v1/audio-analysis/1gg6tt3MQ1YiGVlRXUbqDZ,171548.0,4.0,43,False,['Summer Salt'],"[['indie garage rock', 'indie pop']]",[39],[64]
961,0.489,0.624,4.0,-1.916,0.0,0.0344,0.834,0.347,0.325,0.574,167.108,audio_features,6cmt9CRoK0KGcNg9Tpje53,spotify:track:6cmt9CRoK0KGcNg9Tpje53,https://api.spotify.com/v1/tracks/6cmt9CRoK0KGcNg9Tpje53,https://api.spotify.com/v1/audio-analysis/6cmt9CRoK0KGcNg9Tpje53,66133.0,4.0,29,False,['HOMESHAKE'],"[['indie garage rock', 'montreal indie', 'quebec indie']]",[25],[61]
962,0.727,0.518,2.0,-7.825,1.0,0.396,0.0888,0.0,0.0893,0.485,88.255,audio_features,4qNijbGeHqlcFWrGrATFOX,spotify:track:4qNijbGeHqlcFWrGrATFOX,https://api.spotify.com/v1/tracks/4qNijbGeHqlcFWrGrATFOX,https://api.spotify.com/v1/audio-analysis/4qNijbGeHqlcFWrGrATFOX,334733.0,4.0,62,True,['Earl Sweatshirt'],"[['alternative hip hop', 'escape room', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']]",[68],[71]
963,0.664,0.646,11.0,-8.936,0.0,0.0802,0.281,0.000111,0.16,0.598,94.97,audio_features,5cpB6MXX1RmdVHnTLcKtHC,spotify:track:5cpB6MXX1RmdVHnTLcKtHC,https://api.spotify.com/v1/tracks/5cpB6MXX1RmdVHnTLcKtHC,https://api.spotify.com/v1/audio-analysis/5cpB6MXX1RmdVHnTLcKtHC,266227.0,4.0,55,True,"['Anderson .Paak', 'Q-Tip']","[['escape room'], ['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'queens hip hop', 'southern hip hop']]","[70, 70]","[81, 68]"
964,0.714,0.713,2.0,-5.52,0.0,0.027,0.0114,0.0183,0.0608,0.9,93.006,audio_features,7rig9YRhho4jJ2LBMGekfj,spotify:track:7rig9YRhho4jJ2LBMGekfj,https://api.spotify.com/v1/tracks/7rig9YRhho4jJ2LBMGekfj,https://api.spotify.com/v1/audio-analysis/7rig9YRhho4jJ2LBMGekfj,208200.0,4.0,46,True,"['The Internet', 'Vic Mensa']","[['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop'], ['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']]","[70, 70]","[67, 69]"
965,0.629,0.897,2.0,-3.401,1.0,0.0483,0.0424,0.0,0.263,0.93,161.944,audio_features,3mcG2NI5G5vhrQtRda1YnA,spotify:track:3mcG2NI5G5vhrQtRda1YnA,https://api.spotify.com/v1/tracks/3mcG2NI5G5vhrQtRda1YnA,https://api.spotify.com/v1/audio-analysis/3mcG2NI5G5vhrQtRda1YnA,168253.0,4.0,60,False,['Yuno'],"[['gamecore', 'jacksonville indie']]",[55],[53]
966,0.539,0.508,2.0,-7.361,1.0,0.237,0.367,0.00215,0.165,0.379,148.166,audio_features,2YpMxh4QdWBZeBzVX1FmkQ,spotify:track:2YpMxh4QdWBZeBzVX1FmkQ,https://api.spotify.com/v1/tracks/2YpMxh4QdWBZeBzVX1FmkQ,https://api.spotify.com/v1/audio-analysis/2YpMxh4QdWBZeBzVX1FmkQ,347974.0,4.0,4,False,['Jimmy Eat World'],"[['emo', 'modern power pop', 'modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge', 'rock']]",[3],[71]
967,0.451,0.268,1.0,-13.893,0.0,0.032,0.832,0.487,0.1,0.423,138.497,audio_features,5Ium1eVx0T1hDcpVc88fYo,spotify:track:5Ium1eVx0T1hDcpVc88fYo,https://api.spotify.com/v1/tracks/5Ium1eVx0T1hDcpVc88fYo,https://api.spotify.com/v1/audio-analysis/5Ium1eVx0T1hDcpVc88fYo,163957.0,4.0,36,True,"[""Dre'es""]",[['bedroom soul']],[],[53]
968,0.389,0.696,5.0,-5.251,1.0,0.0402,0.0619,0.43,0.546,0.65,153.245,audio_features,2P7sRzpDaBshRKC4pl5Wlg,spotify:track:2P7sRzpDaBshRKC4pl5Wlg,https://api.spotify.com/v1/tracks/2P7sRzpDaBshRKC4pl5Wlg,https://api.spotify.com/v1/audio-analysis/2P7sRzpDaBshRKC4pl5Wlg,242093.0,5.0,29,False,['Sunset Rollercoaster'],[['taiwan indie']],[39],[57]
969,0.539,0.535,1.0,-9.717,1.0,0.0319,0.42,0.632,0.263,0.352,78.885,audio_features,79OHuiNbjDmlz3xjYMNcaA,spotify:track:79OHuiNbjDmlz3xjYMNcaA,https://api.spotify.com/v1/tracks/79OHuiNbjDmlz3xjYMNcaA,https://api.spotify.com/v1/audio-analysis/79OHuiNbjDmlz3xjYMNcaA,181678.0,4.0,0,False,[],[],[0],[]
970,0.527,0.223,9.0,-15.627,0.0,0.145,0.616,0.00416,0.125,0.479,145.253,audio_features,09kEUjIvixNShjfl3YoyWo,spotify:track:09kEUjIvixNShjfl3YoyWo,https://api.spotify.com/v1/tracks/09kEUjIvixNShjfl3YoyWo,https://api.spotify.com/v1/audio-analysis/09kEUjIvixNShjfl3YoyWo,251569.0,4.0,47,False,"['Vansire', 'Floor Cry']","[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie'], []]","[43, 43]","[59, 35]"
971,0.488,0.228,11.0,-9.13,1.0,0.0429,0.686,0.00374,0.0835,0.317,80.982,audio_features,4DJ6MPf6hJxLZK917ZHaSj,spotify:track:4DJ6MPf6hJxLZK917ZHaSj,https://api.spotify.com/v1/tracks/4DJ6MPf6hJxLZK917ZHaSj,https://api.spotify.com/v1/audio-analysis/4DJ6MPf6hJxLZK917ZHaSj,182445.0,3.0,52,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[62],[70]
972,0.714,0.474,8.0,-4.993,1.0,0.039,0.374,0.0,0.106,0.376,62.484,audio_features,0todbbT9g5uQGbeFCiBf2F,spotify:track:0todbbT9g5uQGbeFCiBf2F,https://api.spotify.com/v1/tracks/0todbbT9g5uQGbeFCiBf2F,https://api.spotify.com/v1/audio-analysis/0todbbT9g5uQGbeFCiBf2F,212293.0,3.0,35,False,['FKJ'],"[['filter house', 'indie soul']]",[],[73]
973,0.838,0.41,9.0,-11.361,0.0,0.236,0.744,0.000391,0.196,0.385,91.539,audio_features,6OCYTygzbVwil2UFkREQiD,spotify:track:6OCYTygzbVwil2UFkREQiD,https://api.spotify.com/v1/tracks/6OCYTygzbVwil2UFkREQiD,https://api.spotify.com/v1/audio-analysis/6OCYTygzbVwil2UFkREQiD,251227.0,4.0,2,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[1],[96]
974,0.657,0.376,9.0,-6.534,1.0,0.0463,0.688,2.54e-05,0.272,0.575,84.905,audio_features,7AszVgcyqnhmIzo6TutnCd,spotify:track:7AszVgcyqnhmIzo6TutnCd,https://api.spotify.com/v1/tracks/7AszVgcyqnhmIzo6TutnCd,https://api.spotify.com/v1/audio-analysis/7AszVgcyqnhmIzo6TutnCd,236794.0,4.0,39,True,['Wu-Tang Clan'],"[['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']]",[46],[72]
975,0.704,0.517,5.0,-7.999,0.0,0.312,0.314,6.36e-06,0.174,0.443,139.857,audio_features,1OWGLpptXlHLw1yibeHiHa,spotify:track:1OWGLpptXlHLw1yibeHiHa,https://api.spotify.com/v1/tracks/1OWGLpptXlHLw1yibeHiHa,https://api.spotify.com/v1/audio-analysis/1OWGLpptXlHLw1yibeHiHa,150000.0,4.0,63,False,['Omar Apollo'],"[['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie pop', 'indie r&b']]",[],[68]
976,0.559,0.32,6.0,-7.694,1.0,0.0414,0.0644,0.132,0.173,0.497,147.366,audio_features,0nMqu5vN44GNv8UOQxmBJK,spotify:track:0nMqu5vN44GNv8UOQxmBJK,https://api.spotify.com/v1/tracks/0nMqu5vN44GNv8UOQxmBJK,https://api.spotify.com/v1/audio-analysis/0nMqu5vN44GNv8UOQxmBJK,341200.0,4.0,68,True,['Aminé'],"[['hip hop', 'pop rap', 'portland hip hop', 'rap']]",[79],[78]
977,0.644,0.569,9.0,-8.911,1.0,0.0409,0.607,0.909,0.219,0.786,85.001,audio_features,3Ua3xyAPZEco6KsWtMNKM5,spotify:track:3Ua3xyAPZEco6KsWtMNKM5,https://api.spotify.com/v1/tracks/3Ua3xyAPZEco6KsWtMNKM5,https://api.spotify.com/v1/audio-analysis/3Ua3xyAPZEco6KsWtMNKM5,149640.0,4.0,66,False,['COIN'],"[['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop']]",[72],[71]
978,0.442,0.0451,0.0,-20.202,1.0,0.0338,0.888,0.0281,0.0939,0.237,86.383,audio_features,5TxbeXcttrlbzUyDCQawkn,spotify:track:5TxbeXcttrlbzUyDCQawkn,https://api.spotify.com/v1/tracks/5TxbeXcttrlbzUyDCQawkn,https://api.spotify.com/v1/audio-analysis/5TxbeXcttrlbzUyDCQawkn,178827.0,4.0,30,False,['Alex G'],"[['alternative rock', 'art pop', 'freak folk', 'garage psych', 'indie folk', 'indie garage rock', 'indie pop', 'indie rock', 'lo-fi', 'philly indie']]",[46],[59]
979,0.576,0.556,0.0,-6.474,1.0,0.231,0.812,0.125,0.0943,0.294,148.173,audio_features,0EA2RhRHL4KWeNa7JfD1Yw,spotify:track:0EA2RhRHL4KWeNa7JfD1Yw,https://api.spotify.com/v1/tracks/0EA2RhRHL4KWeNa7JfD1Yw,https://api.spotify.com/v1/audio-analysis/0EA2RhRHL4KWeNa7JfD1Yw,312960.0,4.0,31,False,['Louis Armstrong'],"[['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']]",[60],[74]
980,0.736,0.468,1.0,-6.116,1.0,0.236,0.43,0.13,0.0885,0.678,75.599,audio_features,5bXwm2RRXbyDvCKE9VkSLU,spotify:track:5bXwm2RRXbyDvCKE9VkSLU,https://api.spotify.com/v1/tracks/5bXwm2RRXbyDvCKE9VkSLU,https://api.spotify.com/v1/audio-analysis/5bXwm2RRXbyDvCKE9VkSLU,219028.0,4.0,65,True,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'pop rap', 'rap']]",[84],[87]
981,0.603,0.783,6.0,-4.023,1.0,0.062,0.449,7.96e-06,0.119,0.775,172.041,audio_features,3FkTxVBsQHrwMh3IyfKO81,spotify:track:3FkTxVBsQHrwMh3IyfKO81,https://api.spotify.com/v1/tracks/3FkTxVBsQHrwMh3IyfKO81,https://api.spotify.com/v1/audio-analysis/3FkTxVBsQHrwMh3IyfKO81,173104.0,4.0,0,True,['Noname'],"[['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap', 'underground hip hop']]",[0],[67]
982,0.381,0.515,9.0,-7.492,1.0,0.0352,0.779,0.00823,0.268,0.121,97.932,audio_features,4jaKdVq2LF6sQf8lHw3365,spotify:track:4jaKdVq2LF6sQf8lHw3365,https://api.spotify.com/v1/tracks/4jaKdVq2LF6sQf8lHw3365,https://api.spotify.com/v1/audio-analysis/4jaKdVq2LF6sQf8lHw3365,228495.0,4.0,47,False,['Steve Lacy'],[['rap']],[61],[73]
983,0.808,0.541,3.0,-6.525,1.0,0.252,0.855,0.000977,0.142,0.811,92.132,audio_features,2wUnFLr2k5491Pv4cUYd83,spotify:track:2wUnFLr2k5491Pv4cUYd83,https://api.spotify.com/v1/tracks/2wUnFLr2k5491Pv4cUYd83,https://api.spotify.com/v1/audio-analysis/2wUnFLr2k5491Pv4cUYd83,94933.0,4.0,36,False,"['Gallant', 'Sufjan Stevens', 'Rebecca Sugar']","[['alternative r&b', 'indie r&b'], ['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter'], []]","[32, 32]","[64, 75, 55]"
984,0.192,0.411,4.0,-9.842,1.0,0.032,0.053,6.11e-05,0.0782,0.256,174.053,audio_features,3N5XFFh2FJOegILjRLRQTg,spotify:track:3N5XFFh2FJOegILjRLRQTg,https://api.spotify.com/v1/tracks/3N5XFFh2FJOegILjRLRQTg,https://api.spotify.com/v1/audio-analysis/3N5XFFh2FJOegILjRLRQTg,289371.0,3.0,0,True,['Noname'],"[['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap', 'underground hip hop']]",[0],[67]
985,0.66,0.539,11.0,-6.779,1.0,0.0256,0.00697,0.277,0.334,0.537,87.955,audio_features,3zjvduyGhyBKYCVHGn6E74,spotify:track:3zjvduyGhyBKYCVHGn6E74,https://api.spotify.com/v1/tracks/3zjvduyGhyBKYCVHGn6E74,https://api.spotify.com/v1/audio-analysis/3zjvduyGhyBKYCVHGn6E74,246362.0,4.0,39,False,"[""Her's""]","[['indie garage rock', 'indie pop', 'liverpool indie']]",[62],[64]
986,0.596,0.597,7.0,-8.994,1.0,0.0253,0.159,0.778,0.15,0.232,81.775,audio_features,3kL7Udq8QaJohy89Ss8dcL,spotify:track:3kL7Udq8QaJohy89Ss8dcL,https://api.spotify.com/v1/tracks/3kL7Udq8QaJohy89Ss8dcL,https://api.spotify.com/v1/audio-analysis/3kL7Udq8QaJohy89Ss8dcL,120842.0,4.0,45,False,"[""Her's""]","[['indie garage rock', 'indie pop', 'liverpool indie']]",[62],[64]
987,0.613,0.476,2.0,-8.539,1.0,0.0246,0.0814,0.486,0.108,0.67,98.042,audio_features,2DsB4pwhw8XiszhEkRoPjA,spotify:track:2DsB4pwhw8XiszhEkRoPjA,https://api.spotify.com/v1/tracks/2DsB4pwhw8XiszhEkRoPjA,https://api.spotify.com/v1/audio-analysis/2DsB4pwhw8XiszhEkRoPjA,123756.0,4.0,4,False,[],[],[12],[]
988,0.801,0.41,7.0,-12.359,1.0,0.0322,0.187,0.0258,0.0993,0.719,125.133,audio_features,4Sr6N2pJXCb5VjdknAjblG,spotify:track:4Sr6N2pJXCb5VjdknAjblG,https://api.spotify.com/v1/tracks/4Sr6N2pJXCb5VjdknAjblG,https://api.spotify.com/v1/audio-analysis/4Sr6N2pJXCb5VjdknAjblG,230547.0,4.0,1,False,['Free Cake For Every Creature'],"[['indie rock', 'small room', 'twee pop']]",[5],[32]
989,0.533,0.349,10.0,-13.284,1.0,0.0283,0.96,0.757,0.103,0.302,80.998,audio_features,0MDrThkxa1Id3BlYBrwuzy,spotify:track:0MDrThkxa1Id3BlYBrwuzy,https://api.spotify.com/v1/tracks/0MDrThkxa1Id3BlYBrwuzy,https://api.spotify.com/v1/audio-analysis/0MDrThkxa1Id3BlYBrwuzy,74143.0,4.0,56,False,['Hala'],[['indie garage rock']],[53],[50]
990,0.342,0.229,4.0,-14.92,1.0,0.0359,0.872,0.00455,0.0799,0.129,112.109,audio_features,0cnVBn7JsFlShF65EJe2Or,spotify:track:0cnVBn7JsFlShF65EJe2Or,https://api.spotify.com/v1/tracks/0cnVBn7JsFlShF65EJe2Or,https://api.spotify.com/v1/audio-analysis/0cnVBn7JsFlShF65EJe2Or,246888.0,3.0,30,False,"['Vansire', 'Fog Lake']","[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie'], ['indie garage rock', 'newfoundland indie', 'small room']]","[61, 61]","[59, 47]"
991,0.439,0.434,7.0,-14.918,1.0,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,audio_features,0gEyKnHvgkrkBM6fbeHdwK,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707.0,4.0,54,False,['The 1975'],"[['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']]",[79],[84]
992,0.41,0.298,3.0,-11.796,1.0,0.0473,0.721,0.0,0.158,0.142,109.651,audio_features,7Cu2COdH93MnuireuKNiS3,spotify:track:7Cu2COdH93MnuireuKNiS3,https://api.spotify.com/v1/tracks/7Cu2COdH93MnuireuKNiS3,https://api.spotify.com/v1/audio-analysis/7Cu2COdH93MnuireuKNiS3,246972.0,3.0,75,False,['The Cranberries'],"[['irish rock', 'pop rock']]",[76],[76]
993,0.593,0.619,3.0,-9.003,0.0,0.0976,0.118,0.0,0.484,0.668,80.02,audio_features,2VjXGuPVVxyhMgER3Uz2Fe,spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/tracks/2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/audio-analysis/2VjXGuPVVxyhMgER3Uz2Fe,326533.0,4.0,70,False,['Daniel Caesar'],"[['canadian contemporary r&b', 'indie r&b', 'pop']]",[],[81]
994,0.479,0.416,4.0,-11.451,0.0,0.124,0.457,1.72e-05,0.118,0.514,79.593,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093.0,4.0,68,False,['Ms. Lauryn Hill'],"[['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'pop', 'r&b', 'soul', 'urban contemporary']]",[77],[73]
